version	mode	job_id	nodes	ntasks_alloc	ntasks_per_node	species	np	rep	status	exit_code	t_phase3_s	t_phase4_s	t_total_program_s	elapsed_seconds	mem_per_node	nodelist	log_file	output_file
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	1	3	OK	0	290.812	327.402	624.167	628	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np1_rep3_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np1_rep3_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	1	4	OK	0	291.647	328.215	625.809	629	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np1_rep4_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np1_rep4_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	1	5	OK	0	290.525	325.093	621.581	624	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np1_rep5_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np1_rep5_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	2	1	OK	0	147.468	124.891	278.837	282	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np2_rep1_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np2_rep1_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	2	2	OK	0	147.405	124.903	278.773	281	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np2_rep2_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np2_rep2_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	2	3	OK	0	147.607	124.712	278.773	281	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np2_rep3_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np2_rep3_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	2	4	OK	0	147.531	124.894	278.875	282	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np2_rep4_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np2_rep4_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	2	5	OK	0	147.152	124.828	278.447	281	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np2_rep5_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np2_rep5_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	4	1	OK	0	80.4886	105.806	192.934	197	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np4_rep1_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np4_rep1_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	4	2	OK	0	80.2342	106.394	193.242	196	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np4_rep2_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np4_rep2_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	4	3	OK	0	80.3484	106.283	193.266	196	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np4_rep3_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np4_rep3_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	4	4	OK	0	80.3728	105.88	192.863	195	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np4_rep4_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np4_rep4_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	4	5	OK	0	80.2726	106.37	193.298	197	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np4_rep5_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np4_rep5_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	8	1	OK	0	72.4287	92.1905	171.217	174	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np8_rep1_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np8_rep1_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	8	2	OK	0	72.3449	91.9061	170.847	174	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np8_rep2_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np8_rep2_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	8	3	OK	0	72.3027	92.0976	170.983	174	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np8_rep3_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np8_rep3_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	8	4	OK	0	72.2997	91.7995	170.708	173	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np8_rep4_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np8_rep4_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	8	5	OK	0	72.2908	92.4584	171.377	175	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np8_rep5_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np8_rep5_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	16	1	OK	0	79.5159	128.469	214.505	218	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np16_rep1_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np16_rep1_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	16	2	OK	0	79.2982	128.007	213.895	217	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np16_rep2_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np16_rep2_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	16	3	OK	0	79.1015	128.697	214.284	218	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np16_rep3_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np16_rep3_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	16	4	OK	0	79.1714	128.442	214.137	218	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np16_rep4_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np16_rep4_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	16	5	OK	0	78.8911	125.91	211.31	215	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np16_rep5_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np16_rep5_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	32	1	OK	0	77.6464	136.368	220.758	224	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np32_rep1_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np32_rep1_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	32	2	OK	0	78.8437	136.235	221.377	225	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np32_rep2_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np32_rep2_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	32	3	OK	0	78.2234	136.754	221.446	225	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np32_rep3_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np32_rep3_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	32	4	OK	0	78.7531	136.259	221.694	225	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np32_rep4_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np32_rep4_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	20	32	5	OK	0	78.4009	137.391	222.491	228	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_20sp_np32_rep5_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_20sp_np32_rep5_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	1	1	OK	0	385.8	731.686	1125.55	1130	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np1_rep1_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np1_rep1_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	1	2	OK	0	386.252	732.233	1126.52	1129	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np1_rep2_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np1_rep2_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	1	3	OK	0	387.36	732.291	1127.73	1130	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np1_rep3_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np1_rep3_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	1	4	OK	0	386.137	735.479	1129.7	1132	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np1_rep4_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np1_rep4_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	1	5	OK	0	387.274	736.406	1131.79	1134	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np1_rep5_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np1_rep5_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	2	1	OK	0	196.982	259.048	464.819	468	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np2_rep1_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np2_rep1_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	2	2	OK	0	196.396	258.687	463.786	466	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np2_rep2_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np2_rep2_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	2	3	OK	0	196.437	258.627	463.753	468	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np2_rep3_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np2_rep3_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	2	4	OK	0	196.366	258.644	463.735	466	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np2_rep4_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np2_rep4_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	2	5	OK	0	196.554	258.105	463.363	466	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np2_rep5_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np2_rep5_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	4	1	OK	0	98.8584	207.654	315.58	318	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np4_rep1_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np4_rep1_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	4	2	OK	0	98.8467	207.818	315.727	319	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np4_rep2_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np4_rep2_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	4	3	OK	0	98.7463	207.632	315.433	319	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np4_rep3_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np4_rep3_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	4	4	OK	0	98.4431	208.512	316.03	318	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np4_rep4_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np4_rep4_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	4	5	OK	0	98.762	207.725	315.536	318	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np4_rep5_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np4_rep5_8111048
pipeline_runlen_commopt	node-scaling-all-np	8111048	2	32	16	30	8	1	OK	0	71.2291	192.234	272.673	275	65536	ilk-[201,206]	logs_phase4_nodes_allnp_64g/pipeline_runlen_commopt_nodes2_30sp_np8_rep1_8111048.log	results_phase4_nodes_allnp_64g/DMat_pipeline_runlen_commopt_nodes2_30sp_np8_rep1_8111048
